a,sigma,r0,T,swap_length,K,price,vega,volga,delta,gamma
1.035776,0.049297,0.001858,6.143894,2,0.001510,0.01174299,0.23094840,0.00184330,-0.01059422,0.00954105
0.704294,0.167215,0.006972,2.594775,3,0.006872,0.06767733,0.40351120,-0.01814410,0.01078406,-0.04984363
0.609343,0.264352,0.013926,5.866633,2,0.012384,0.10255253,0.37859753,-0.02707441,-0.15024352,0.21931794
0.578619,0.036643,0.028460,7.473748,1,0.029334,0.00814601,0.22689593,0.00062877,-0.00993417,0.01140849
0.677268,0.230599,0.044542,5.125373,3,0.039614,0.08450007,0.33457026,-0.01659801,-0.10638760,0.13278688
0.657040,0.102101,0.015917,3.804435,4,0.013854,0.05031225,0.45173913,0.00285766,-0.01658786,-0.01855991
0.735440,0.015556,0.035489,2.089453,3,0.029231,0.01844577,0.14982009,16.37705231,0.19015394,0.20627210
1.901546,0.150930,0.045095,3.983600,1,0.049952,0.01003184,0.07582815,0.00561733,-0.00518658,0.00268126
0.789982,0.206659,0.040341,2.903022,4,0.044982,0.06265656,0.32963195,-0.00761216,-0.02497826,-0.00392116
0.976493,0.236078,0.024931,5.711044,1,0.023283,0.03797558,0.15730596,-0.00174482,-0.03772984,0.03747483
1.085794,0.290194,0.031921,2.661304,2,0.030289,0.05992742,0.19939122,-0.00392735,-0.03246641,0.01488086
1.971523,0.187285,0.018214,1.270611,4,0.018945,0.01757398,0.09871405,0.00058225,0.01094834,-0.00084644
1.452226,0.014592,0.003703,2.366837,2,0.003687,0.00222750,0.15078492,0.00091095,0.00893521,0.01794659
0.712927,0.181377,0.008817,4.601611,1,0.009305,0.04132046,0.22884332,-0.00369177,-0.04347290,0.04428866
1.721004,0.292990,0.021328,3.280210,1,0.018141,0.02956859,0.09510364,0.00024423,-0.01633314,0.00901377
1.344494,0.254929,0.003649,5.674958,1,0.003379,0.03351774,0.13092834,-0.00093414,-0.02479093,0.01833600
1.274570,0.199330,0.047171,2.366964,4,0.038811,0.05057708,0.15739217,0.09895712,-0.01761426,0.00220227
1.123546,0.025497,0.002262,3.660126,4,0.002042,0.00636372,0.23146653,0.03162855,0.00185381,-0.00276249
0.243017,0.296411,0.042381,1.452361,4,0.040577,0.27213868,0.86022484,-0.43076670,0.23591992,-0.59936285
1.753164,0.290213,0.017408,2.231166,4,0.018734,0.03172222,0.11611494,0.00018895,-0.01266146,0.00474728
0.808366,0.289209,0.025754,2.492981,2,0.022750,0.08545984,0.28342757,-0.01132497,-0.03463703,-0.00280321
1.539862,0.261437,0.041469,4.346125,4,0.036717,0.04055114,0.11720895,0.01963385,-0.02593441,0.01658482
1.449018,0.118819,0.011833,6.814692,2,0.013800,0.01510070,0.14023821,0.00689877,-0.01040667,0.00717169
1.979718,0.022872,0.043813,2.395944,3,0.053518,0.00000002,0.00001836,0.01365658,0.00000007,0.00000017
0.466456,0.053290,0.047701,2.736908,4,0.044235,0.03962982,0.58740622,0.33894652,0.16957165,0.13504851
0.457835,0.244045,0.011959,1.935728,4,0.012083,0.16302393,0.65701669,-0.12185646,0.09447752,-0.23466595
1.746462,0.297609,0.017636,5.842906,1,0.015506,0.02804142,0.09066552,-0.00015440,-0.01604772,0.00918389
1.734194,0.126537,0.028013,1.550469,4,0.028681,0.01438357,0.11687317,0.00011192,0.01024853,-0.00100640
1.937860,0.046813,0.028675,4.843132,4,0.033092,0.00058269,0.04356049,1.36905932,-0.00029644,0.00015082
1.672931,0.054560,0.049669,5.769700,1,0.049449,0.00485892,0.07868547,0.01353193,-0.00289175,0.00172099
0.179429,0.262219,0.012492,4.942688,1,0.011714,0.13622242,0.51345724,-0.06526163,-0.29486033,0.55600220
1.502105,0.134642,0.023551,1.855819,1,0.020494,0.01685661,0.11296949,0.00513350,0.00536828,-0.00420273
0.581663,0.294885,0.028142,1.381267,2,0.030846,0.10726997,0.36789921,-0.02567320,0.11871438,-0.07393178
0.717860,0.018943,0.041105,5.359354,3,0.046641,0.00226355,0.25551039,6.20213509,0.00201442,-0.00100999
1.494506,0.212922,0.046713,3.403326,3,0.050192,0.02486772,0.12797469,0.00233355,-0.01496876,0.00897364
0.393887,0.161516,0.024717,6.515525,1,0.020520,0.05255497,0.31288260,-0.00919616,-0.09730794,0.17485051
1.729565,0.162506,0.024376,4.620070,2,0.025703,0.01651829,0.10665899,0.00059767,-0.00946719,0.00542582
0.992884,0.258487,0.029502,5.631499,1,0.031606,0.03843262,0.15122893,-0.00185561,-0.03762272,0.03682079
1.459220,0.296181,0.034127,7.137654,1,0.035451,0.02815949,0.09585316,-0.00065679,-0.01929116,0.01321576
0.694899,0.187120,0.013135,2.689793,3,0.014332,0.07371492,0.40150306,-0.02019654,-0.00508492,-0.04048520
1.734587,0.152865,0.013289,7.172894,1,0.010946,0.01522953,0.09199669,0.00214472,-0.00877898,0.00506063
0.844003,0.224457,0.028666,1.401720,1,0.025242,0.04417300,0.18835993,-0.00162174,0.06072238,-0.00302075
0.989109,0.162925,0.002216,3.755889,3,0.002443,0.04360738,0.26891452,-0.00505121,-0.03199790,0.02237752
1.420219,0.087301,0.033991,5.002036,3,0.035296,0.01115974,0.13676836,0.00415410,-0.00762700,0.00521095
1.845808,0.042918,0.008882,3.157156,2,0.008928,0.00457152,0.10642044,-0.00008491,-0.00171773,0.00060007
1.800187,0.073752,0.049581,4.384954,2,0.058461,0.00251550,0.07249428,0.44396642,-0.00135662,0.00073150
0.450287,0.287164,0.031027,6.770631,1,0.032385,0.07773020,0.27213222,-0.01396845,-0.15054370,0.29047412
1.842166,0.094775,0.010678,2.367833,4,0.011841,0.00850033,0.10846782,0.02757255,-0.00163281,-0.00002547
1.293560,0.020675,0.001747,2.630897,4,0.001967,0.00349907,0.18883568,0.07170998,0.00916133,0.01022931
1.717972,0.104705,0.046529,4.451552,1,0.043557,0.01033551,0.08218749,0.01580958,-0.00591191,0.00338121
1.071321,0.122495,0.025918,4.734828,1,0.021821,0.02002992,0.14662395,0.00797094,-0.01680998,0.01404531
0.814309,0.218193,0.002393,3.334408,3,0.002731,0.07505333,0.34520131,-0.01441936,-0.05221182,0.02987738
1.351965,0.121305,0.008111,2.302198,4,0.008111,0.02124899,0.17446628,-0.00104314,0.00069183,-0.00439266
1.249741,0.286584,0.026671,2.786485,1,0.031622,0.03621775,0.13332939,-0.00035396,-0.02054965,0.01105716
0.928445,0.040965,0.013651,1.595949,3,0.015097,0.00961394,0.27755684,0.12583859,0.09039116,0.50542635
1.342366,0.192819,0.007820,1.798463,2,0.008349,0.03141656,0.16553885,-0.00127039,0.00794998,-0.00846852
0.546663,0.157618,0.020141,4.484426,1,0.023357,0.04080869,0.26673391,-0.00462668,-0.03987912,0.03125039
0.320986,0.055444,0.012825,1.065715,3,0.013211,0.03601051,0.65776628,-0.02469802,0.60458654,5.76762486
1.522189,0.189298,0.026510,2.670489,1,0.029960,0.01935741,0.10904898,0.00110804,-0.00865323,0.00358723
0.487670,0.205653,0.044248,1.199260,3,0.035968,0.11074018,0.47465646,-0.02215983,0.28137279,0.08117190
0.505645,0.211181,0.031978,6.992917,1,0.035713,0.05118792,0.24800281,-0.00749419,-0.08987380,0.15723199
0.148283,0.036453,0.014442,3.128355,2,0.016196,0.03264559,0.93379223,-0.02216836,0.40281612,2.22284055
0.619788,0.146600,0.046511,4.662347,3,0.055942,0.04725283,0.37757865,0.02386782,-0.04715569,0.04205128
0.255394,0.149487,0.028450,4.013628,4,0.032125,0.16128305,1.09418964,-0.43003422,-0.09641342,-0.25131953
0.818657,0.287659,0.024202,2.678685,4,0.024487,0.09605677,0.33281642,-0.01976558,-0.05011866,0.01252055
0.599033,0.193619,0.011148,7.900949,1,0.008984,0.04934423,0.24998876,-0.00545736,-0.07875207,0.12561712
1.354279,0.013266,0.008568,3.991195,1,0.008626,0.00168585,0.12821200,0.00043643,-0.00005976,-0.00029759
1.442456,0.213257,0.049030,2.510535,1,0.054567,0.02162126,0.10933515,0.00135096,-0.00880326,0.00301343
1.196852,0.096297,0.010489,4.599938,4,0.012395,0.01626952,0.20102777,0.04086546,-0.01214569,0.00902594
1.879064,0.090685,0.045321,3.156298,4,0.043114,0.01441970,0.08325256,0.20699701,-0.00684245,0.00322447
1.854139,0.242500,0.047910,3.786330,4,0.057850,0.01203460,0.08403092,0.07087664,-0.00635708,0.00335764
0.467753,0.113452,0.047769,2.747159,2,0.046418,0.05185268,0.43936369,-0.01718878,0.06808302,-0.08699237
1.728618,0.299347,0.005051,3.532402,4,0.004662,0.03714418,0.12131295,-0.00075353,-0.02082406,0.01167055
1.145083,0.071013,0.030206,3.435234,1,0.030657,0.01003853,0.14104918,-0.00038171,-0.00340867,0.00016083
1.412476,0.092430,0.038938,5.858731,1,0.036616,0.01047419,0.10018092,0.00989015,-0.00735613,0.00516618
1.847004,0.189027,0.006637,3.990651,4,0.007552,0.01909698,0.10905699,0.00179931,-0.01017864,0.00542473
1.658062,0.282953,0.009249,2.735288,2,0.009182,0.03516468,0.12367982,-0.00088492,-0.01805195,0.00917156
0.396927,0.052451,0.023407,4.935010,4,0.019788,0.04711847,0.76077515,0.19118437,0.02622119,-0.13633429
1.121057,0.164801,0.015739,2.942519,1,0.016717,0.02472312,0.15260310,-0.00083210,-0.01104115,0.00333342
1.295954,0.290801,0.046713,3.254280,4,0.050211,0.04306644,0.15993093,-0.00040024,-0.02844649,0.01862289
1.462319,0.150083,0.012973,2.439500,4,0.015662,0.01859609,0.15175514,0.02717512,-0.00445098,-0.00008943
1.322980,0.062173,0.046729,5.772031,3,0.042520,0.01506279,0.11817329,0.51855922,-0.01119622,0.00832110
0.615988,0.042098,0.019073,3.097759,2,0.018145,0.01712817,0.38106731,0.01996748,0.05779286,0.04455822
1.656598,0.267237,0.044433,1.081828,4,0.039300,0.04380994,0.11717450,0.02785315,0.03192845,-0.00711982
1.560578,0.198473,0.007476,1.214397,4,0.008163,0.02689935,0.14110671,-0.00013573,0.03037552,0.00591000
0.724460,0.233477,0.009760,3.410639,4,0.010051,0.09598355,0.41014561,-0.02779891,-0.07376124,0.04624204
1.173576,0.081437,0.036210,1.408522,1,0.039371,0.01048548,0.14213668,0.01076674,0.04219679,0.08721796
1.469383,0.105680,0.039399,1.352799,2,0.034324,0.02050174,0.13306628,0.10258031,0.03753941,0.01525574
0.940079,0.264638,0.001995,6.988665,2,0.001464,0.06869096,0.25768512,-0.00735248,-0.07238531,0.07627618
1.035584,0.232382,0.034843,2.873913,4,0.038864,0.04890319,0.23296607,0.00122931,-0.02583860,0.01079359
0.708591,0.241171,0.026229,3.591132,1,0.022420,0.05407072,0.21624306,-0.00402531,-0.04579945,0.03417667
0.171716,0.281208,0.018830,2.733912,4,0.019254,0.38169721,1.22648561,-1.27641666,-0.33667639,-0.26672596
0.915625,0.054720,0.037856,2.462602,2,0.043393,0.00954156,0.23485486,0.26217905,0.02506500,0.02603165
0.757795,0.208915,0.034762,1.086652,2,0.037968,0.05712669,0.28409451,-0.00691547,0.15423860,0.14396459
0.873818,0.156988,0.023245,1.788590,2,0.027441,0.03814725,0.26477626,0.00323180,0.05083262,-0.00464291
1.700194,0.141005,0.036260,6.705001,2,0.030905,0.01836717,0.09171145,0.04610810,-0.01079997,0.00635041
1.001777,0.296688,0.002223,5.469321,2,0.002528,0.07124331,0.23933248,-0.00660475,-0.06916863,0.06713825
0.595365,0.060507,0.031019,3.709646,1,0.035994,0.01289953,0.24246612,0.04213937,0.01396700,-0.01506590
1.665302,0.222657,0.027574,1.598869,2,0.028619,0.02614407,0.11994927,-0.00050244,0.00380589,-0.00437454
0.480005,0.157054,0.004117,4.025123,3,0.003529,0.09895942,0.62235421,-0.06281018,-0.07439645,0.00908760
1.195204,0.139697,0.032693,5.021577,3,0.034559,0.02304700,0.17551166,0.00148013,-0.01844886,0.01475805
0.832957,0.090891,0.029724,1.704540,2,0.028141,0.02679093,0.27331296,0.00728410,0.08811831,0.10201645
1.751392,0.119661,0.025757,2.955112,3,0.030184,0.00868565,0.10628806,0.09139957,-0.00383489,0.00165074
0.742575,0.072311,0.031657,4.638664,3,0.035120,0.02075286,0.33102697,0.05635573,-0.01269075,0.00420804
0.930826,0.279043,0.012394,5.071963,1,0.014016,0.04906904,0.17832737,-0.00273219,-0.04969333,0.05027222
1.422286,0.055858,0.014955,3.724877,2,0.012595,0.01071142,0.14360914,0.12637107,-0.00568115,0.00288361
1.886671,0.253575,0.019034,2.253170,3,0.019087,0.02636563,0.10332658,-0.00047332,-0.01027389,0.00382436
1.729524,0.044738,0.043317,5.211055,1,0.039932,0.00550930,0.07568440,0.22467354,-0.00315571,0.00180754
0.584959,0.282535,0.024005,5.921755,2,0.021010,0.10710935,0.36752659,-0.03028523,-0.16331437,0.24814394
1.252050,0.084695,0.007123,5.550772,2,0.007737,0.01446948,0.17729054,0.00105538,-0.01122132,0.00869967
1.385250,0.141777,0.043376,6.579920,1,0.041033,0.01492423,0.09671934,0.00266780,-0.01074948,0.00774252
0.195678,0.223871,0.008785,2.848280,1,0.007838,0.10346558,0.45886624,-0.03637386,0.00097340,-0.22402947
1.817360,0.045288,0.026935,3.907489,2,0.023269,0.00882519,0.08281967,0.68660277,-0.00456668,0.00235826
0.142027,0.224549,0.004462,5.344964,1,0.003830,0.13399467,0.59183556,-0.07937207,-0.31874883,0.63821423
1.408819,0.075845,0.008277,1.395603,2,0.009670,0.01048377,0.15439388,0.01591678,0.03593014,0.06293606
1.088945,0.225291,0.018707,3.814503,4,0.016269,0.05534319,0.22385709,0.00040883,-0.04350504,0.03387269
1.438098,0.228655,0.044903,1.861930,3,0.039740,0.04152378,0.14194989,0.02100820,-0.00348638,-0.00551820
0.618002,0.032115,0.014804,5.218725,3,0.016522,0.01237146,0.44553265,0.18950671,0.00297081,-0.01316277
1.872305,0.261101,0.025800,3.502387,1,0.022131,0.02389083,0.08454257,0.00095078,-0.01244347,0.00647964
1.799313,0.023437,0.018340,5.300780,3,0.017916,0.00331521,0.10166011,0.27598885,-0.00182085,0.00100003
1.904719,0.120389,0.008947,6.361718,1,0.010315,0.00977941,0.08614741,0.00146603,-0.00513314,0.00269437
0.992479,0.146364,0.031370,2.333408,4,0.035629,0.03131846,0.25268728,0.02768497,0.00990948,-0.01382196
1.098907,0.185736,0.043554,3.447446,2,0.048327,0.03138224,0.18422374,0.00240556,-0.02085597,0.01326337
1.190115,0.108803,0.029325,2.720685,3,0.035028,0.01495591,0.18699861,0.11179501,-0.00060308,-0.00282694
0.492703,0.079169,0.049112,2.406978,3,0.057208,0.03305698,0.50816822,0.14588112,0.12499917,0.15257455
1.962708,0.077062,0.011912,3.712357,3,0.014304,0.00471743,0.09218907,0.14331953,-0.00228136,0.00110232
0.115926,0.013537,0.023484,3.645374,1,0.026569,0.00614159,0.53686374,0.74611682,0.23258278,5.32919550
0.898701,0.272059,0.020512,3.844410,4,0.023163,0.07564317,0.29258472,-0.01075508,-0.06769986,0.05953237
0.101911,0.092606,0.008194,2.458833,4,0.007982,0.16236927,1.72630978,-0.83359742,0.67913431,-0.50656509
1.077740,0.175704,0.036744,1.659783,3,0.030221,0.04882222,0.21437232,0.04506005,0.03778108,-0.02310337
0.743162,0.042576,0.012863,2.529365,2,0.014400,0.01246517,0.32342505,0.04691809,0.05646171,0.11315003
1.144687,0.086350,0.040042,6.348754,2,0.035514,0.01783405,0.15372799,0.09035243,-0.01532764,0.01317205
1.621746,0.100430,0.004838,5.204498,1,0.005360,0.01046416,0.10682893,0.00022513,-0.00640031,0.00391460
0.109941,0.184478,0.004640,1.903545,3,0.004773,0.22824356,1.20096838,-0.56244856,0.39471900,-0.90162176
1.321680,0.211640,0.001509,2.150707,2,0.001292,0.03649586,0.17130138,-0.00166921,-0.00627573,-0.00310194
0.828279,0.163784,0.013479,1.457410,3,0.013368,0.05203498,0.31773695,-0.00872437,0.10821690,0.04504723
0.878967,0.195982,0.038869,3.600071,4,0.042272,0.05123010,0.28073281,-0.00435693,-0.03811279,0.02592186
0.824731,0.140772,0.048830,4.250290,3,0.051527,0.03668298,0.27192903,-0.00466030,-0.03092930,0.02448863
0.573492,0.200034,0.009743,5.036661,3,0.008999,0.10112511,0.49880534,-0.04425842,-0.13269410,0.16900861
1.548715,0.140593,0.003667,5.113853,3,0.003290,0.02051467,0.14195465,-0.00018283,-0.01312801,0.00840080
1.838900,0.069762,0.039049,6.820381,1,0.045644,0.00321692,0.06877594,0.11230242,-0.00174891,0.00095083
1.390953,0.080025,0.025956,3.241100,3,0.022729,0.01752764,0.14649817,0.16896008,-0.00815026,0.00331385
0.321527,0.250601,0.030903,2.447139,3,0.029278,0.19396457,0.73993582,-0.20996048,-0.01296453,-0.28872967
1.372040,0.166204,0.045865,4.448497,4,0.051112,0.01782670,0.13772163,0.03438888,-0.01243190,0.00866438
0.493384,0.191136,0.009490,3.384843,2,0.011572,0.09041981,0.48017642,-0.03557566,-0.04559079,-0.02829256
1.064641,0.100678,0.010904,4.377967,1,0.008872,0.01709180,0.15986100,0.00286011,-0.01307831,0.00982677
0.389210,0.056985,0.014478,4.685843,2,0.015781,0.03162392,0.57483637,-0.01142793,0.03005137,-0.08817564
1.659633,0.221961,0.028094,5.941736,2,0.032392,0.02076537,0.10653649,0.00478425,-0.01249995,0.00752454
1.413760,0.153004,0.019669,2.705161,3,0.017773,0.02663715,0.15453133,0.00778394,-0.01095446,0.00365534
0.727029,0.168942,0.043519,4.238235,4,0.040426,0.06438901,0.34082517,-0.00168243,-0.06090087,0.05376357
1.048715,0.102007,0.029317,4.608907,2,0.024507,0.02489121,0.19541410,0.05487973,-0.02037090,0.01650010
1.496567,0.228573,0.011901,3.076145,3,0.013622,0.03123530,0.14610414,0.00067470,-0.01772262,0.00995153
1.493425,0.078466,0.028816,3.668862,4,0.027983,0.01300212,0.13522224,0.04250615,-0.00729501,0.00403346
0.344510,0.114014,0.044337,7.760149,1,0.040356,0.03424891,0.28485283,-0.00415697,-0.07232334,0.14783400
1.530356,0.095768,0.038903,5.794209,2,0.040916,0.00979406,0.11196654,0.00593903,-0.00636670,0.00413870
1.782940,0.096524,0.045117,5.998981,3,0.046193,0.00853888,0.08882293,-0.00017546,-0.00478446,0.00268078
1.095802,0.223101,0.013521,5.469580,2,0.014588,0.04419862,0.20161301,-0.00315883,-0.03935456,0.03503450
1.208383,0.148710,0.045436,4.823166,3,0.047872,0.02276020,0.16272193,0.00109881,-0.01790854,0.01407861
1.130452,0.269064,0.046704,3.418090,2,0.055678,0.04186910,0.17601410,0.00345781,-0.03015680,0.02138231
1.339210,0.055192,0.010517,4.105541,4,0.012664,0.00617352,0.16439304,0.31317455,-0.00351531,0.00194474
0.116781,0.202022,0.015289,1.880545,1,0.014430,0.09140191,0.44708997,-0.03053865,0.17994905,-0.18423563
0.880941,0.198471,0.002286,2.585912,4,0.002520,0.06437861,0.32612798,-0.01095921,-0.01340771,-0.01465827
0.740917,0.294153,0.013225,1.785265,2,0.010979,0.09625269,0.31686822,-0.01536281,0.02833353,-0.06278691
1.654674,0.205234,0.045465,1.699887,1,0.042921,0.02178712,0.09821369,0.00142995,0.00146182,-0.00336824
1.333976,0.228138,0.023848,1.711776,4,0.021726,0.04376671,0.17054075,0.00429225,0.00748366,-0.01176776
1.690196,0.064165,0.045336,1.383843,4,0.037673,0.02960047,0.03483570,1.31070805,0.03223170,-0.02841633
0.897956,0.157025,0.034345,1.694162,4,0.029062,0.05613331,0.28262812,0.05188103,0.06833111,-0.02691480
0.513056,0.158151,0.003784,5.530266,2,0.003262,0.07631741,0.47816110,-0.02863445,-0.10689948,0.14360616
1.013910,0.176255,0.043185,3.269968,1,0.052445,0.02366365,0.15182850,0.00734816,-0.01364793,0.00667159
1.427922,0.292385,0.035942,4.269713,4,0.042352,0.03274892,0.13824762,0.01259011,-0.02233106,0.01522397
0.874962,0.199768,0.004814,6.480556,1,0.003931,0.03921522,0.19470623,-0.00243490,-0.04359065,0.04844239
0.752284,0.068845,0.034358,4.245680,3,0.039871,0.01714514,0.32120350,0.20192672,-0.00499630,-0.00410931
0.291533,0.261295,0.018894,2.667095,3,0.015697,0.22693212,0.82739162,-0.29116857,-0.09026123,-0.25210801
0.756140,0.246183,0.034982,1.811489,4,0.028534,0.10005347,0.35303560,-0.00488565,0.04273598,-0.07649026
0.417622,0.271516,0.049585,1.401857,2,0.056484,0.11615738,0.44269541,-0.04339016,0.16870545,-0.09394543
1.565526,0.147707,0.023704,4.150184,4,0.021602,0.02344278,0.12662978,0.02553771,-0.01447330,0.00893151
0.143598,0.047947,0.023010,1.618684,4,0.019585,0.06857271,1.27566135,0.02289302,1.02009797,7.15642881
1.160254,0.084089,0.048278,3.478663,2,0.045495,0.01753974,0.16619992,0.06011295,-0.00848031,0.00313180
0.182509,0.229950,0.006522,5.823543,3,0.004815,0.30652398,1.25666559,-0.92976290,-0.83943295,2.14213514
1.533999,0.048245,0.011650,1.072933,2,0.010716,0.00762044,0.13566133,0.03956562,0.06006150,0.26023489
1.154957,0.237211,0.038200,4.163211,3,0.039402,0.04294845,0.18435314,-0.00310452,-0.03419134,0.02715253
0.603229,0.200121,0.034201,3.155834,2,0.039190,0.07007379,0.36773181,-0.01674149,-0.03068973,-0.01420838
1.643509,0.276027,0.005299,6.883777,1,0.005441,0.02870647,0.10395382,-0.00052579,-0.01746359,0.01062396
0.243473,0.266350,0.013705,5.346342,1,0.010550,0.12066144,0.44680706,-0.04454369,-0.26300031,0.53575701
1.057201,0.118936,0.018438,1.853415,1,0.017609,0.01969513,0.16157398,-0.00033857,0.02572795,-0.00023449
0.110399,0.206376,0.008424,4.478689,3,0.011070,0.32528073,1.48210287,-1.41747665,-0.66233802,0.80562025
0.691624,0.288573,0.022547,4.373212,3,0.025600,0.10663047,0.37851465,-0.03042390,-0.12302615,0.13954687
1.660303,0.151235,0.036103,2.056995,4,0.037569,0.01690583,0.12065756,0.00254968,-0.00137850,-0.00143142
0.878582,0.108531,0.022604,4.695831,1,0.018791,0.02126275,0.17880437,0.00727519,-0.01883570,0.01622394
1.796818,0.019212,0.022434,5.517459,2,0.023224,0.00149958,0.09834086,0.18552755,-0.00082455,0.00045334
1.272232,0.229931,0.012589,3.615187,3,0.014792,0.03914083,0.18267718,0.00021316,-0.02709119,0.01864045
1.150004,0.251981,0.044749,4.293517,4,0.047115,0.04424096,0.18230651,-0.00292327,-0.03589898,0.02908251
1.603713,0.196931,0.003671,4.321192,2,0.003342,0.02604867,0.13091953,-0.00067743,-0.01594501,0.00975923
0.222999,0.289360,0.033267,5.426650,1,0.027947,0.12392731,0.41785163,-0.04945463,-0.29450783,0.66355777
1.178100,0.162378,0.011694,5.646255,2,0.013896,0.02830034,0.18612549,0.00137337,-0.02356114,0.01961321
1.172005,0.123489,0.036748,2.118725,1,0.033756,0.01907050,0.14027058,0.00585441,0.00859983,-0.00758371
1.492649,0.216611,0.005263,5.933806,1,0.006004,0.02475597,0.11610956,-0.00047853,-0.01654833,0.01106188
